stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,platform_code
1657886,,Legnica,,51.214097,16.16967,0,1413210,IV
1474947,,Legnica,,51.214097,16.16967,0,1413210,II
1474836,,Legnica,,51.214097,16.16967,0,1413210,V
1609726,,Legnica,,51.214097,16.16967,0,1413210,III
1474843,,Legnica,,51.214097,16.16967,0,1413210,
1413211,6232,Legnica Piekary,,51.201674,16.198056,1,,
1609769,,Legnica Piekary,,51.201674,16.198056,0,1413211,
1474909,,Legnica Piekary,,51.201674,16.198056,0,1413211,I
1413212,6613,Legnica Strefa,,51.165275,16.185372,1,,
1609770,,Legnica Strefa,,51.165275,16.185372,0,1413212,
1474910,,Legnica Strefa,,51.165275,16.185372,0,1413212,I
2246926,100,Leszno,,51.846944,16.565556,1,,
2414696,,Leszno,,51.846944,16.565556,0,2246926,II
2333192,,Leszno,,51.846944,16.565556,0,2246926,
1413213,7241,Leszno Górne,,51.466872,15.616046,1,,
1475239,,Leszno Górne,,51.466872,15.616046,0,1413213,II
1475029,,Leszno Górne,,51.466872,15.616046,0,1413213,I
1413214,6236,Lewin Kłodzki,,50.40553,16.274686,1,,
1474754,,Lewin Kłodzki,,50.40553,16.274686,0,1413214,I
1609747,,Lewin Kłodzki,,50.40553,16.274686,0,1413214,
1413215,9383,Libeč,,50.596107,15.94616,1,,
1474826,,Libeč,,50.596107,15.94616,0,1413215,
1413216,9344,Liberec,,50.761303,15.046312,1,,
1474588,,Liberec,,50.761303,15.046312,0,1413216,
1413217,9343,Liberec-Rochlice,,50.747253,15.06173,1,,
1474589,,Liberec-Rochlice,,50.747253,15.06173,0,1413217,
1413218,9347,Lichkov,,50.097276,16.658984,1,,
1474888,,Lichkov,,50.097276,16.658984,0,1413218,
1413219,7249,Lipinki Łużyckie,,51.648897,15.009829,1,,
1475034,,Lipinki Łużyckie,,51.648897,15.009829,0,1413219,II
2246934,6237,Lipki,,50.898237,17.372528,1,,
2333169,,Lipki,,50.898237,17.372528,0,2246934,II
2333175,,Lipki,,50.898237,17.372528,0,2246934,I
2246935,6239,Lizawice,,50.972253,17.214396,1,,
2333178,,Lizawice,,50.972253,17.214396,0,2246935,I
2333166,,Lizawice,,50.972253,17.214396,0,2246935,II
1413220,9443,Löbau (Sachs),,51.099377,14.671951,1,,
1474622,,Löbau (Sachs),,51.099377,14.671951,0,1413220,
2040977,6252,Łomnica,,50.861789,15.798061,1,,
2114840,,Łomnica,,50.861789,15.798061,0,2040977,I
2040978,6253,Łomnica Dolna,,50.877454,15.801779,1,,
2114839,,Łomnica Dolna,,50.877454,15.801779,0,2040978,I
2040979,6254,Łomnica Średnia,,50.88622,15.795055,1,,
2114838,,Łomnica Średnia,,50.88622,15.795055,0,2040979,I
1413229,6256,Łososiowice,,51.297059,16.675084,1,,
1474785,,Łososiowice,,51.297059,16.675084,0,1413229,II
1475070,,Łososiowice,,51.297059,16.675084,0,1413229,I
1536299,,Łososiowice,,51.297059,16.675084,0,1413229,
1413221,6616,Lubachów,,50.77432,16.434485,1,,
1474799,,Lubachów,,50.77432,16.434485,0,1413221,I
1413222,102,Lubań Śląski,,51.11136,15.29354,1,,
1474940,,Lubań Śląski,,51.11136,15.29354,0,1413222,I
1474979,,Lubań Śląski,,51.11136,15.29354,0,1413222,IV
1474980,,Lubań Śląski,,51.11136,15.29354,0,1413222,V
1413223,6241,Lubawka,,50.706383,16.003268,1,,
1474830,,Lubawka,,50.706383,16.003268,0,1413223,II
1413224,279,Lubin,,51.396053,16.193544,1,,
1474958,,Lubin,,51.396053,16.193544,0,1413224,II
1474948,,Lubin,,51.396053,16.193544,0,1413224,I
1475015,,Lubin,,51.396053,16.193544,0,1413224,
1413225,7576,Lubin Stadion,,51.408309,16.199145,1,,
1475014,,Lubin Stadion,,51.408309,16.199145,0,1413225,
1474957,,Lubin Stadion,,51.408309,16.199145,0,1413225,I
2327643,10000002,Lubin ul. Kolejowa,,51.397362,16.194557,1,,
2414719,,Lubin ul. Kolejowa,,51.397362,16.194557,0,2327643,
1413226,9334,Lučany nad Nisou,,50.73952,15.225355,1,,
1474599,,Lučany nad Nisou,,50.73952,15.225355,0,1413226,
1413227,6244,Ludwikowice Kłodzkie,,50.619485,16.481796,1,,
1474767,,Ludwikowice Kłodzkie,,50.619485,16.481796,0,1413227,I
1413230,6259,Malczyce,,51.215759,16.486136,1,,
1474997,,Malczyce,,51.215759,16.486136,0,1413230,I
1475002,,Malczyce,,51.215759,16.486136,0,1413230,II
1413231,7273,Małomice,,51.549651,15.446928,1,,
1475030,,Małomice,,51.549651,15.446928,0,1413231,I
1475055,,Małomice,,51.549651,15.446928,0,1413231,II
1413232,6260,Małowice Wołowskie,,51.404417,16.471413,1,,
1475072,,Małowice Wołowskie,,51.404417,16.471413,0,1413232,I
1475184,,Małowice Wołowskie,,51.404417,16.471413,0,1413232,II
1536302,,Małowice Wołowskie,,51.404417,16.471413,0,1413232,
1413233,6263,Marcinowice Świdnickie,,50.876844,16.586846,1,,
1474670,,Marcinowice Świdnickie,,50.876844,16.586846,0,1413233,I
1413234,905,Marciszów,,50.851499,16.007603,1,,
1474757,,Marciszów,,50.851499,16.007603,0,1413234,III
1413238,122,Międzylesie,,50.144089,16.654959,1,,
1474875,,Międzylesie,,50.144089,16.654959,0,1413238,I
1609762,,Międzylesie,,50.144089,16.654959,0,1413238,
1474889,,Międzylesie,,50.144089,16.654959,0,1413238,II
1413239,124,Międzyzdroje,,53.924245,14.455085,1,,
1609777,,Międzyzdroje,,53.924245,14.455085,0,1413239,
1413240,6268,Miękinia,,51.188258,16.739599,1,,
1474995,,Miękinia,,51.188258,16.739599,0,1413240,I
1475004,,Miękinia,,51.188258,16.739599,0,1413240,II
1413237,6267,Mietków,,50.98513,16.655947,1,,
1475146,,Mietków,,50.98513,16.655947,0,1413237,I
1475144,,Mietków,,50.98513,16.655947,0,1413237,II
1413242,6270,Milicz,,51.527373,17.294983,1,,
1475094,,Milicz,,51.527373,17.294983,0,1413242,I
1475228,,Milicz,,51.527373,17.294983,0,1413242,
1657889,,Milicz,,51.527373,17.294983,0,1413242,II
2040995,6272,Miłków,,50.810135,15.764121,1,,
2139848,,Miłków,,50.810135,15.764121,0,2040995,I
1413243,6271,Miłkowice,,51.255565,16.054625,1,,
1474838,,Miłkowice,,51.255565,16.054625,0,1413243,III
1475050,,Miłkowice,,51.255565,16.054625,0,1413243,
1474845,,Miłkowice,,51.255565,16.054625,0,1413243,IV
1475026,,Miłkowice,,51.255565,16.054625,0,1413243,I
1475240,,Miłkowice,,51.255565,16.054625,0,1413243,II
2246961,6273,Minkowice Oławskie,,51.011768,17.457071,1,,
2333190,,Minkowice Oławskie,,51.011768,17.457071,0,2246961,I
2414692,,Minkowice Oławskie,,51.011768,17.457071,0,2246961,II
1413244,6674,Mirków,,51.164949,17.164351,1,,
1475084,,Mirków,,51.164949,17.164351,0,1413244,II
1475213,,Mirków,,51.164949,17.164351,0,1413244,I
1609773,,Mirków,,51.164949,17.164351,0,1413244,
1413245,6274,Mirsk,,50.97318,15.380346,1,,
1474934,,Mirsk,,50.97318,15.380346,0,1413245,I
1413246,6275,Młyńsko,,50.989545,15.450399,1,,
1474931,,Młyńsko,,50.989545,15.450399,0,1413246,I
1413247,6276,Modła,,51.375628,15.813586,1,,
1475052,,Modła,,51.375628,15.813586,0,1413247,
1475027,,Modła,,51.375628,15.813586,0,1413247,I
1413248,7577,Mokronos Górny,,51.078847,16.908683,1,,
1474901,,Mokronos Górny,,51.078847,16.908683,0,1413248,II
1474893,,Mokronos Górny,,51.078847,16.908683,0,1413248,I
1413249,6280,Mościsko Dzierżoniowskie,,50.772124,16.580238,1,,
1475025,,Mościsko Dzierżoniowskie,,50.772124,16.580238,0,1413249,II
1474684,,Mościsko Dzierżoniowskie,,50.772124,16.580238,0,1413249,I
1413250,6281,Mroczkowice,,50.947491,15.361598,1,,
1474935,,Mroczkowice,,50.947491,15.361598,0,1413250,I
1413251,6282,Mrozów,,51.183662,16.793938,1,,
1475005,,Mrozów,,51.183662,16.793938,0,1413251,II
1474994,,Mrozów,,51.183662,16.793938,0,1413251,I
2041004,6284,Mysłakowice,,50.835393,15.788129,1,,
2139846,,Mysłakowice,,50.835393,15.788129,0,2041004,I
2041005,6285,Mysłakowice Orzeł,,50.825253,15.78659,1,,
2139847,,Mysłakowice Orzeł,,50.825253,15.78659,0,2041005,I
1413252,6575,Nadolice Małe,,51.081794,17.219462,1,,
1475174,,Nadolice Małe,,51.081794,17.219462,0,1413252,I
1413253,6288,Nadolice Wielkie,,51.07986,17.250828,1,,
1475175,,Nadolice Wielkie,,51.07986,17.250828,0,1413253,I
2246974,6289,Namysłów,,51.074374,17.717042,1,,
2333181,,Namysłów,,51.074374,17.717042,0,2246974,II
1473564,7301,Niedoradz,,51.865418,15.664353,1,,
1536321,,Niedoradz,,51.865418,15.664353,0,1473564,II
1536289,,Niedoradz,,51.865418,15.664353,0,1473564,I
1413254,9399,Nová Ves nad Nisou,,50.723554,15.194252,1,,
1474597,,Nová Ves nad Nisou,,50.723554,15.194252,0,1413254,
1413255,132,Nowa Ruda,,50.577334,16.496848,1,,
1474811,,Nowa Ruda,,50.577334,16.496848,0,1413255,II
1474770,,Nowa Ruda,,50.577334,16.496848,0,1413255,I
1413256,6296,Nowa Ruda Przedmieście,,50.588571,16.516863,1,,
1474769,,Nowa Ruda Przedmieście,,50.588571,16.516863,0,1413256,I
1413257,6544,Nowa Ruda Zdrojowisko,,50.612045,16.509514,1,,
1474768,,Nowa Ruda Zdrojowisko,,50.612045,16.509514,0,1413257,I
1413258,133,Nowa Sól,,51.798692,15.708974,1,,
1475081,,Nowa Sól,,51.798692,15.708974,0,1413258,I
1475058,,Nowa Sól,,51.798692,15.708974,0,1413258,II
1413259,6305,Oborniki Śląskie,,51.299605,16.907332,1,,
1609756,,Oborniki Śląskie,,51.299605,16.907332,0,1413259,
1474868,,Oborniki Śląskie,,51.299605,16.907332,0,1413259,I
1413260,6306,Okmiany,,51.270932,15.778626,1,,
1609791,,Okmiany,,51.270932,15.778626,0,1413260,
1475142,,Okmiany,,51.270932,15.778626,0,1413260,II
1475129,,Okmiany,,51.270932,15.778626,0,1413260,I
2246986,6314,Oława,,50.93075,17.297432,1,,
2333176,,Oława,,50.93075,17.297432,0,2246986,I
2333168,,Oława,,50.93075,17.297432,0,2246986,II
2246987,6732,Oława Zachodnia,,50.945022,17.268721,1,,
2333177,,Oława Zachodnia,,50.945022,17.268721,0,2246987,I
2333167,,Oława Zachodnia,,50.945022,17.268721,0,2246987,II
1413264,6315,Ołdrzychowice Kłodzkie,,50.367381,16.707201,1,,
1474744,,Ołdrzychowice Kłodzkie,,50.367381,16.707201,0,1413264,
1413261,138,Oleśnica,,51.200627,17.386427,1,,
1475210,,Oleśnica,,51.200627,17.386427,0,1413261,III
1475087,,Oleśnica,,51.200627,17.386427,0,1413261,II
1536316,,Oleśnica,,51.200627,17.386427,0,1413261,IV
1475020,,Oleśnica,,51.200627,17.386427,0,1413261,
1413262,6311,Oleśnica Rataje,,51.216512,17.364624,1,,
1475022,,Oleśnica Rataje,,51.216512,17.364624,0,1413262,
1475099,,Oleśnica Rataje,,51.216512,17.364624,0,1413262,II
1475088,,Oleśnica Rataje,,51.216512,17.364624,0,1413262,I
1413263,6313,Olszyna Lubańska,,51.069725,15.380647,1,,
1474939,,Olszyna Lubańska,,51.069725,15.380647,0,1413263,I
1413265,6212,Orłowice,,50.931198,15.351921,1,,
1474936,,Orłowice,,50.931198,15.351921,0,1413265,I
1413266,6321,Orzeszków,,51.393882,16.50824,1,,
1536301,,Orzeszków,,51.393882,16.50824,0,1413266,
1475071,,Orzeszków,,51.393882,16.50824,0,1413266,I
1475185,,Orzeszków,,51.393882,16.50824,0,1413266,II
1413267,6322,Osetnica,,51.261816,15.847333,1,,
1609792,,Osetnica,,51.261816,15.847333,0,1413267,
1475143,,Osetnica,,51.261816,15.847333,0,1413267,II
1475128,,Osetnica,,51.261816,15.847333,0,1413267,I
1413268,6324,Osola,,51.338311,16.865642,1,,
1609757,,Osola,,51.338311,16.865642,0,1413268,
1474869,,Osola,,51.338311,16.865642,0,1413268,I
1475201,,Osola,,51.338311,16.865642,0,1413268,II
1413270,6536,Pasikurowice,,51.20894,17.109658,1,,
1474734,,Pasikurowice,,51.20894,17.109658,0,1413270,
1474709,,Pasikurowice,,51.20894,17.109658,0,1413270,I
1413271,6338,Pęgów,,51.247143,16.92715,1,,
1474867,,Pęgów,,51.247143,16.92715,0,1413271,I
1475202,,Pęgów,,51.247143,16.92715,0,1413271,II
1609755,,Pęgów,,51.247143,16.92715,0,1413271,
1413272,6339,Piechowice,,50.851705,15.59149,1,,
1475121,,Piechowice,,50.851705,15.59149,0,1413272,I
1536314,,Piechowice,,50.851705,15.59149,0,1413272,
1475161,,Piechowice,,50.851705,15.59149,0,1413272,II
1413273,6340,Piechowice Dolne,,50.850385,15.61687,1,,
2414702,,Piechowice Dolne,,50.850385,15.61687,0,1413273,
1475157,,Piechowice Dolne,,50.850385,15.61687,0,1413273,I
1413274,6343,Pieńsk,,51.245225,15.046882,1,,
1475135,,Pieńsk,,51.245225,15.046882,0,1413274,II
1609795,,Pieńsk,,51.245225,15.046882,0,1413274,
1474984,,Pieńsk,,51.245225,15.046882,0,1413274,I
1413275,7417,Pierwoszów Miłocin,,51.255242,17.098961,1,,
1474711,,Pierwoszów Miłocin,,51.255242,17.098961,0,1413275,I
1474736,,Pierwoszów Miłocin,,51.255242,17.098961,0,1413275,
1413276,6349,Piława Górna,,50.678765,16.773261,1,,
1475230,,Piława Górna,,50.678765,16.773261,0,1413276,II
1413277,6444,Polana Jakuszycka,,50.814623,15.42952,1,,
1474612,,Polana Jakuszycka,,50.814623,15.42952,0,1413277,I
1413278,157,Polanica-Zdrój,,50.397587,16.514401,1,,
1474752,,Polanica-Zdrój,,50.397587,16.514401,0,1413278,I
1609728,,Polanica-Zdrój,,50.397587,16.514401,0,1413278,
1474647,,Polanica-Zdrój,,50.397587,16.514401,0,1413278,II
2327704,100000134,Polkowice ul. Młyńska D.A.,,51.506213,16.065242,1,,
2414720,,Polkowice ul. Młyńska D.A.,,51.506213,16.065242,0,2327704,
1413279,9444,Pommritz,,51.159099,14.574663,1,,
1474624,,Pommritz,,51.159099,14.574663,0,1413279,
1413280,6361,Poniatowice,,51.241872,17.543874,1,,
1474975,,Poniatowice,,51.241872,17.543874,0,1413280,
1413281,9340,Proseč nad Nisou,,50.728323,15.115728,1,,
1474592,,Proseč nad Nisou,,50.728323,15.115728,0,1413281,
1413282,6365,Proszówka,,51.009024,15.423156,1,,
1474933,,Proszówka,,51.009024,15.423156,0,1413282,I
1413283,6367,Przedmoście Święte,,51.190497,16.664605,1,,
1475003,,Przedmoście Święte,,51.190497,16.664605,0,1413283,II
1474996,,Przedmoście Święte,,51.190497,16.664605,0,1413283,I
1413284,6373,Przybyłowice,,51.125139,16.158692,1,,
1474911,,Przybyłowice,,51.125139,16.158692,0,1413284,I
1475024,,Przybyłowice,,51.125139,16.158692,0,1413284,II
1413285,6375,Pszenno,,50.856029,16.530219,1,,
1474671,,Pszenno,,50.856029,16.530219,0,1413285,I
1413286,6377,Pustków Żurawski,,50.954151,16.857297,1,,
1474665,,Pustków Żurawski,,50.954151,16.857297,0,1413286,I
1413287,9445,Radeberg,,51.11161,13.913251,1,,
1474633,,Radeberg,,51.11161,13.913251,0,1413287,
1413288,6379,Radochów,,50.339694,16.817193,1,,
1474742,,Radochów,,50.339694,16.817193,0,1413288,
1413289,5523,Ramiszów,,51.193196,17.098296,1,,
1474708,,Ramiszów,,51.193196,17.098296,0,1413289,I
1474733,,Ramiszów,,51.193196,17.098296,0,1413289,
1413290,6383,Raszówka,,51.302214,16.181729,1,,
1475018,,Raszówka,,51.302214,16.181729,0,1413290,
1474961,,Raszówka,,51.302214,16.181729,0,1413290,I
1413291,171,Rawicz,,51.609244,16.839439,1,,
1474874,,Rawicz,,51.609244,16.839439,0,1413291,II
1474891,,Rawicz,,51.609244,16.839439,0,1413291,I
1475249,,Rawicz,,51.609244,16.839439,0,1413291,
1413293,6385,Rębiszów,,50.948228,15.456076,1,,
1474930,,Rębiszów,,50.948228,15.456076,0,1413293,II
2414689,,Rębiszów,,50.948228,15.456076,0,1413293,I
1413292,9446,Reichenbach (Oberlausitz),,51.135705,14.795527,1,,
1474620,,Reichenbach (Oberlausitz),,51.135705,14.795527,0,1413292,
1413295,6388,Rogów Sobócki,,50.934142,16.75913,1,,
2114828,,Rogów Sobócki,,50.934142,16.75913,0,1413295,I
1413294,6387,Rogoźnica,,51.014612,16.301701,1,,
1845555,,Rogoźnica,,51.014612,16.301701,0,1413294,I
1413296,6389,Rokitki,,51.335419,15.893242,1,,
1474841,,Rokitki,,51.335419,15.893242,0,1413296,II
1475039,,Rokitki,,51.335419,15.893242,0,1413296,I
1475051,,Rokitki,,51.335419,15.893242,0,1413296,
1413297,6392,Roztoki Bystrzyckie,,50.187657,16.66571,1,,
1474876,,Roztoki Bystrzyckie,,50.187657,16.66571,0,1413297,I
1413298,176,Rudna Gwizdanów,,51.529325,16.280866,1,,
1474953,,Rudna Gwizdanów,,51.529325,16.280866,0,1413298,I
1475010,,Rudna Gwizdanów,,51.529325,16.280866,0,1413298,
1474967,,Rudna Gwizdanów,,51.529325,16.280866,0,1413298,II
1413299,6393,Rudna Miasto,,51.505725,16.269564,1,,
1474954,,Rudna Miasto,,51.505725,16.269564,0,1413299,I
1475011,,Rudna Miasto,,51.505725,16.269564,0,1413299,
1475075,,Rudna Miasto,,51.505725,16.269564,0,1413299,II
1413300,6395,Rybnica,,50.910496,15.645859,1,,
1475236,,Rybnica,,50.910496,15.645859,0,1413300,I
1474927,,Rybnica,,50.910496,15.645859,0,1413300,II
2247024,7439,Rydzyna,,51.770772,16.647633,1,,
2414695,,Rydzyna,,51.770772,16.647633,0,2247024,I
2333194,,Rydzyna,,51.770772,16.647633,0,2247024,
1413301,6396,Rynarcice,,51.473047,16.227539,1,,
1475012,,Rynarcice,,51.473047,16.227539,0,1413301,
1474955,,Rynarcice,,51.473047,16.227539,0,1413301,I
1413302,6397,Rzeszotary,,51.25026,16.166162,1,,
1475019,,Rzeszotary,,51.25026,16.166162,0,1413302,
1474962,,Rzeszotary,,51.25026,16.166162,0,1413302,I
1413303,6398,Sadowice Wrocławskie,,51.056007,16.824689,1,,
1474899,,Sadowice Wrocławskie,,51.056007,16.824689,0,1413303,I
1474895,,Sadowice Wrocławskie,,51.056007,16.824689,0,1413303,II
1413339,210,Ścinawa,,51.409209,16.421422,1,,
1475183,,Ścinawa,,51.409209,16.421422,0,1413339,II
1475073,,Ścinawa,,51.409209,16.421422,0,1413339,I
1536303,,Ścinawa,,51.409209,16.421422,0,1413339,
1413340,6458,Ścinawka Średnia,,50.526395,16.505233,1,,
1474771,,Ścinawka Średnia,,50.526395,16.505233,0,1413340,II
1413305,6402,Sędzisław,,50.813417,16.069857,1,,
1474758,,Sędzisław,,50.813417,16.069857,0,1413305,I
1474821,,Sędzisław,,50.813417,16.069857,0,1413305,II
1413304,9447,Seitschen,,51.153581,14.32498,1,,
1474627,,Seitschen,,51.153581,14.32498,0,1413304,
1413306,6404,Siechnice,,51.038254,17.142547,1,,
1474904,,Siechnice,,51.038254,17.142547,0,1413306,I
1413307,6548,Siedlec Trzebnicki,,51.233655,17.118864,1,,
1474735,,Siedlec Trzebnicki,,51.233655,17.118864,0,1413307,
1474710,,Siedlec Trzebnicki,,51.233655,17.118864,0,1413307,I
1413308,7446,Sieniawa Żarska,,51.636546,15.061469,1,,
1475033,,Sieniawa Żarska,,51.636546,15.061469,0,1413308,I
1413309,6408,Skokowa,,51.387049,16.848932,1,,
1474870,,Skokowa,,51.387049,16.848932,0,1413309,II
1609758,,Skokowa,,51.387049,16.848932,0,1413309,
1475200,,Skokowa,,51.387049,16.848932,0,1413309,I
1413310,6412,Smardzów Wrocławski,,51.030628,17.066139,1,,
1474858,,Smardzów Wrocławski,,51.030628,17.066139,0,1413310,II
1609748,,Smardzów Wrocławski,,51.030628,17.066139,0,1413310,
1475192,,Smardzów Wrocławski,,51.030628,17.066139,0,1413310,I
1413311,6413,Smolec,,51.071592,16.881949,1,,
1474900,,Smolec,,51.071592,16.881949,0,1413311,II
1474894,,Smolec,,51.071592,16.881949,0,1413311,I
1413312,9329,Smržovka,,50.740199,15.243841,1,,
1474600,,Smržovka,,50.740199,15.243841,0,1413312,
1413313,9326,Smržovka dolní nádraží,,50.734801,15.280416,1,,
1474603,,Smržovka dolní nádraží,,50.734801,15.280416,0,1413313,
1413315,9328,Smržovka-Luční,,50.735025,15.24957,1,,
1474601,,Smržovka-Luční,,50.735025,15.24957,0,1413315,
1413314,9327,Smržovka střed,,50.731922,15.25486,1,,
1474602,,Smržovka střed,,50.731922,15.25486,0,1413314,
1413316,6414,Sobótka,,50.90535,16.740129,1,,
1474667,,Sobótka,,50.90535,16.740129,0,1413316,I
1413317,6415,Sobótka Zachodnia,,50.907806,16.700733,1,,
1474668,,Sobótka Zachodnia,,50.907806,16.700733,0,1413317,I
2247042,6416,Solniki Wielkie,,51.153998,17.49385,1,,
2333184,,Solniki Wielkie,,51.153998,17.49385,0,2247042,I
2333185,,Solniki Wielkie,,51.153998,17.49385,0,2247042,
2333186,,Solniki Wielkie,,51.153998,17.49385,0,2247042,II
1413341,6459,Środa Śląska,,51.189431,16.606723,1,,
1475048,,Środa Śląska,,51.189431,16.606723,0,1413341,
1474949,,Środa Śląska,,51.189431,16.606723,0,1413341,II
1474965,,Środa Śląska,,51.189431,16.606723,0,1413341,I
1413318,6421,Stanowice,,50.930106,16.374626,1,,
1474719,,Stanowice,,50.930106,16.374626,0,1413318,I
1413319,6422,Stara Kamienica,,50.91402,15.565918,1,,
1475237,,Stara Kamienica,,50.91402,15.565918,0,1413319,II
1474928,,Stara Kamienica,,50.91402,15.565918,0,1413319,I
1413320,6424,Starczów,,50.563354,16.94673,1,,
1474851,,Starczów,,50.563354,16.94673,0,1413320,I
1474883,,Starczów,,50.563354,16.94673,0,1413320,II
1413321,6427,Stary Jawor,,51.078997,16.161272,1,,
1474912,,Stary Jawor,,51.078997,16.161272,0,1413321,I
1413322,6429,Stary Wielisław,,50.405185,16.576269,1,,
1474751,,Stary Wielisław,,50.405185,16.576269,0,1413322,I
1413323,7479,Stradomia,,51.27304,17.623525,1,,
1474976,,Stradomia,,51.27304,17.623525,0,1413323,
1413324,6431,Stronie Śląskie,,50.30296,16.876106,1,,
1474739,,Stronie Śląskie,,50.30296,16.876106,0,1413324,
1413325,6432,Strzegom,,50.974562,16.358945,1,,
1474718,,Strzegom,,50.974562,16.358945,0,1413325,I
1695678,6434,Strzelce Świdnickie,,50.911021,16.661642,1,,
1764608,,Strzelce Świdnickie,,50.911021,16.661642,0,1695678,I
1413326,6436,Strzelin,,50.784225,17.060255,1,,
1474641,,Strzelin,,50.784225,17.060255,0,1413326,II
1474886,,Strzelin,,50.784225,17.060255,0,1413326,I
2247053,6739,Studniska,,51.10964,15.085837,1,,
2414688,,Studniska,,51.10964,15.085837,0,2247053,I
1413327,6561,Studzianka,,51.427126,15.694989,1,,
1536285,,Studzianka,,51.427126,15.694989,0,1413327,I
1475054,,Studzianka,,51.427126,15.694989,0,1413327,
1413328,6440,Suszka,,50.530811,16.82418,1,,
1475209,,Suszka,,50.530811,16.82418,0,1413328,II
1474885,,Suszka,,50.530811,16.82418,0,1413328,I
1413342,213,Świdnica Miasto,,50.841216,16.481506,1,,
1474688,,Świdnica Miasto,,50.841216,16.481506,0,1413342,II
1474673,,Świdnica Miasto,,50.841216,16.481506,0,1413342,I
1413343,6461,Świdnica Przedmieście,,50.835008,16.503955,1,,
1474672,,Świdnica Przedmieście,,50.835008,16.503955,0,1413343,I
1413344,6631,Świdnica Zawiszów,,50.859921,16.479444,1,,
1474689,,Świdnica Zawiszów,,50.859921,16.479444,0,1413344,I
1474697,,Świdnica Zawiszów,,50.859921,16.479444,0,1413344,II
1413345,6462,Świebodzice,,50.860195,16.332842,1,,
1475126,,Świebodzice,,50.860195,16.332842,0,1413345,II
1474989,,Świebodzice,,50.860195,16.332842,0,1413345,I
1413346,216,Świeradów-Zdrój,,50.911413,15.343452,1,,
1474937,,Świeradów-Zdrój,,50.911413,15.343452,0,1413346,I
1413347,6464,Świerki Dolne,,50.63237,16.432495,1,,
1474766,,Świerki Dolne,,50.63237,16.432495,0,1413347,II
1474812,,Świerki Dolne,,50.63237,16.432495,0,1413347,I
2247075,6466,Święta Katarzyna,,51.029555,17.123158,1,,
2333180,,Święta Katarzyna,,51.029555,17.123158,0,2247075,II
2333164,,Święta Katarzyna,,51.029555,17.123158,0,2247075,I
1413348,217,Świnoujście,,53.904554,14.266385,1,,
1475104,,Świnoujście,,53.904554,14.266385,0,1413348,
1413329,7488,Syców,,51.303543,17.715809,1,,
1474977,,Syców,,51.303543,17.715809,0,1413329,
1413330,200,Szczecin Dąbie,,53.391347,14.670465,1,,
1536313,,Szczecin Dąbie,,53.391347,14.670465,0,1413330,II
1413331,6443,Szczedrzykowice,,51.215151,16.350384,1,,
1475001,,Szczedrzykowice,,51.215151,16.350384,0,1413331,II
1536323,,Szczedrzykowice,,51.215151,16.350384,0,1413331,
1474998,,Szczedrzykowice,,51.215151,16.350384,0,1413331,I
1413332,6445,Szczepanów,,50.898367,16.625159,1,,
1474669,,Szczepanów,,50.898367,16.625159,0,1413332,I
1413333,6446,Szczytna,,50.408364,16.449786,1,,
1609729,,Szczytna,,50.408364,16.449786,0,1413333,
1474648,,Szczytna,,50.408364,16.449786,0,1413333,I
1413334,6448,Szewce,,51.215702,16.95446,1,,
1609754,,Szewce,,51.215702,16.95446,0,1413334,
1474866,,Szewce,,51.215702,16.95446,0,1413334,II
1475203,,Szewce,,51.215702,16.95446,0,1413334,I
1413335,6450,Szklarska Poręba Dolna,,50.848359,15.55696,1,,
1475122,,Szklarska Poręba Dolna,,50.848359,15.55696,0,1413335,I
2414700,,Szklarska Poręba Dolna,,50.848359,15.55696,0,1413335,
1413336,209,Szklarska Poręba Górna,,50.832658,15.518717,1,,
1536272,,Szklarska Poręba Górna,,50.832658,15.518717,0,1413336,
1474614,,Szklarska Poręba Górna,,50.832658,15.518717,0,1413336,III
1475127,,Szklarska Poręba Górna,,50.832658,15.518717,0,1413336,II
1475124,,Szklarska Poręba Górna,,50.832658,15.518717,0,1413336,I
1413337,6447,Szklarska Poręba Huta,,50.826665,15.497064,1,,
1474613,,Szklarska Poręba Huta,,50.826665,15.497064,0,1413337,I
1413338,6449,Szklarska Poręba Średnia,,50.838468,15.539976,1,,
2414701,,Szklarska Poręba Średnia,,50.838468,15.539976,0,1413338,
1475123,,Szklarska Poręba Średnia,,50.838468,15.539976,0,1413338,I
1413349,9317,Tanvald,,50.743471,15.311025,1,,
1474605,,Tanvald,,50.743471,15.311025,0,1413349,
1413350,9325,Tanvald zastávka,,50.737014,15.305274,1,,
1474604,,Tanvald zastávka,,50.737014,15.305274,0,1413350,
1413351,6471,Tomaszów Bolesławiecki,,51.286079,15.679995,1,,
1609790,,Tomaszów Bolesławiecki,,51.286079,15.679995,0,1413351,
1475130,,Tomaszów Bolesławiecki,,51.286079,15.679995,0,1413351,I
1475141,,Tomaszów Bolesławiecki,,51.286079,15.679995,0,1413351,II
1413352,9386,Trutnov hl. n.,,50.565261,15.911056,1,,
1474824,,Trutnov hl. n.,,50.565261,15.911056,0,1413352,
1413353,9385,Trutnov střed,,50.577825,15.945217,1,,
1474825,,Trutnov střed,,50.577825,15.945217,0,1413353,
1413354,6473,Trzcińsko,,50.883215,15.872033,1,,
