route_id,service_id,trip_id,trip_headsign,direction_id,block_id
234094,832_397937,37149441_397937,Wrocław Główny,,66106
234095,833_397938,37149442_397938,Wrocław Główny,,66108
234095,834_397940,37149444_397940,Wrocław Główny,,66108
234095,835_397941,37149445_397941,Wrocław Główny,,66108
234095,836_397942,37149446_397942,Wrocław Główny,,66108
234095,837_397943,37149447_397943,Wrocław Główny,,66108
234095,838_397944,37149448_397944,Wrocław Główny,,66110
234095,839_397945,37149449_397945,Wrocław Główny,,66110
234095,840_397946,37149450_397946,Wrocław Główny,,66110
234095,841_397947,37149451_397947,Wrocław Główny,,66110
234095,842_397948,37149452_397948,Wrocław Główny,,66110
234094,843_397949,37149453_397949,Wrocław Główny,,66112
234094,844_397950,37149454_397950,Wrocław Główny,,66112
234094,845_397951,37149455_397951,Wrocław Główny,,66112
234094,846_397952,37149456_397952,Wrocław Główny,,66112
234094,847_397953,37149457_397953,Wrocław Główny,,66112
234095,848_397954,37149458_397954,Wrocław Główny,,66114
234095,849_397956,37149460_397956,Wrocław Główny,,66114
234095,850_397957,37149461_397957,Wrocław Główny,,66114
234103,851_397959,37149463_397959,Wrocław Główny,,66121
234103,852_397960,37149464_397960,Wrocław Główny,,66121
234103,853_397961,37149465_397961,Wrocław Główny,,66121
234103,854_397962,37149466_397962,Wrocław Główny,,66123
234103,855_397963,37149467_397963,Wrocław Główny,,66123
234103,856_397964,37149468_397964,Wrocław Główny,,66123
234103,857_397965,37149469_397965,Wrocław Główny,,66123
234103,858_397966,37149470_397966,Wrocław Główny,,66123
234103,859_397968,37149472_397968,Wrocław Główny,,66125
234103,860_397969,37149473_397969,Wrocław Główny,,66125
234103,861_397970,37149474_397970,Wrocław Główny,,66125
234103,862_397971,37149475_397971,Wrocław Główny,,66127
234103,863_397972,37149476_397972,Wrocław Główny,,66127
234103,864_397973,37149477_397973,Wrocław Główny,,66127
234103,865_397974,37149478_397974,Wrocław Główny,,66127
234103,866_397975,37149479_397975,Wrocław Główny,,66129
234103,867_397976,37149480_397976,Wrocław Główny,,66129
234103,868_397977,37149481_397977,Wrocław Główny,,66129
234103,869_397978,37149482_397978,Wrocław Główny,,66129
234097,870_397979,37149483_397979,Wrocław Główny,,66130
234097,871_397980,37149484_397980,Wrocław Główny,,66130
234097,872_397981,37149485_397981,Wrocław Główny,,66130
234097,873_397982,37149486_397982,Wrocław Główny,,66132
234097,874_397983,37149487_397983,Wrocław Główny,,66132
234097,875_397984,37149488_397984,Wrocław Główny,,66132
234097,876_397985,37149489_397985,Wrocław Główny,,66132
234097,877_397986,37149490_397986,Wrocław Główny,,66132
234097,878_397987,37149491_397987,Wrocław Główny,,66132
234097,879_397988,37149492_397988,Wrocław Główny,,66132
234097,880_397989,37149493_397989,Wrocław Główny,,66132
234097,881_397990,37149494_397990,Wrocław Główny,,66132
234097,882_397991,37149495_397991,Wrocław Główny,,66132
234097,883_397992,37149496_397992,Wrocław Główny,,66132
234097,884_397993,37149497_397993,Wrocław Główny,,66132
234097,885_397994,37149498_397994,Wrocław Główny,,66134
234097,886_397995,37149499_397995,Wrocław Główny,,66134
234097,887_397996,37149500_397996,Wrocław Główny,,66134
234097,888_397997,37149501_397997,Wrocław Główny,,66134
234097,889_397998,37149502_397998,Wrocław Główny,,66134
234097,890_398005,37149509_398005,Lubin,,66139
234097,891_398006,37149510_398006,Lubin,,66139
234097,892_398007,37149511_398007,Lubin,,66141
234097,893_398008,37149512_398008,Lubin,,66141
234097,894_398009,37149513_398009,Lubin,,66141
234097,895_398010,37149514_398010,Głogów,,66143
234097,896_398015,37149519_398015,Rudna Gwizdanów,,66143
234097,897_398016,37149520_398016,Rudna Gwizdanów,,66143
234097,898_398017,37149521_398017,Głogów,,66143
234097,899_398018,37149522_398018,Lubin,,66145
234097,900_398019,37149523_398019,Lubin,,66145
234097,901_398020,37149524_398020,Lubin,,66145
234097,902_398021,37149525_398021,Lubin,,66145
234097,903_398028,37149532_398028,Wrocław Główny,,66146
234097,904_398029,37149533_398029,Wrocław Główny,,66146
234113,905_398030,37149534_398030,Wrocław Główny,,66148
234113,906_398031,37149535_398031,Wrocław Główny,,66148
234113,907_398032,37149536_398032,Wrocław Główny,,66148
234091,908_398033,37149537_398033,Wrocław Główny,,66152
234091,909_398034,37149538_398034,Wrocław Główny,,66152
234091,910_398035,37149539_398035,Wrocław Główny,,66152
234113,911_398036,37149540_398036,Wrocław Główny,,66154
234113,912_398038,37149542_398038,Wrocław Główny,,66154
234113,913_398039,37149543_398039,Wrocław Główny,,66154
234091,914_398040,37149544_398040,Wrocław Główny,,66156
234091,915_398041,37149545_398041,Wrocław Główny,,66156
234091,916_398042,37149546_398042,Wrocław Główny,,66156
234091,917_398043,37149547_398043,Wrocław Główny,,66158
234091,918_398044,37149548_398044,Wrocław Główny,,66158
234091,919_398045,37149549_398045,Wrocław Główny,,66158
234091,920_398046,37149550_398046,Wrocław Główny,,66158
234091,921_398047,37149551_398047,Wrocław Główny,,66158
234091,922_398048,37149552_398048,Wrocław Główny,,66158
234113,923_398049,37149553_398049,Wrocław Główny,,66160
234113,924_398050,37149554_398050,Wrocław Główny,,66160
234113,925_398051,37149555_398051,Wrocław Główny,,66160
234113,926_398052,37149556_398052,Wrocław Główny,,66163/2
234113,927_398053,37149557_398053,Wrocław Główny,,66163/2
234113,928_398054,37149558_398054,Wrocław Główny,,66163/2
234091,929_398055,37149559_398055,Wrocław Główny,,66164
234091,930_398056,37149560_398056,Wrocław Główny,,66164
234091,931_398057,37149561_398057,Wrocław Główny,,66164
234091,932_398058,37149562_398058,Wrocław Główny,,66164
234091,933_398059,37149563_398059,Wrocław Główny,,66164
234091,934_398060,37149564_398060,Wrocław Główny,,66164
234113,935_398061,37149565_398061,Legnica,,66166
234113,936_398062,37149566_398062,Legnica,,66166
234113,937_398063,37149567_398063,Legnica,,66166
234114,938_398064,37149568_398064,Wrocław Główny,,66200/1
234114,939_398065,37149569_398065,Pierwoszów Miłocin,,66201
234095,940_398066,37149570_398066,Kłodzko Miasto,,66201
234114,941_398067,37149571_398067,Siedlec Trzebnicki,,66202
234114,942_398068,37149572_398068,Wrocław Psie Pole,,66204
234114,943_398069,37149573_398069,Pierwoszów Miłocin,,66205
234113,944_398070,37149574_398070,Legnica,,66205
234114,945_398071,37149575_398071,Wrocław Psie Pole,,66206
234114,946_398072,37149576_398072,Wrocław Psie Pole,,66208
234114,947_398073,37149577_398073,Trzebnica,,66211
234114,948_398074,37149578_398074,Trzebnica,,66215
234103,949_398075,37149579_398075,Brzeg,,66216
234114,950_398076,37149580_398076,Pierwoszów Miłocin,,66217
234114,951_398077,37149581_398077,Trzebnica,,66219
234114,952_398078,37149582_398078,Trzebnica,,66221
234114,953_398079,37149583_398079,Wrocław Główny,,66222/3
234114,954_398080,37149584_398080,Pierwoszów Miłocin,,66225
234114,955_398081,37149585_398081,Pierwoszów Miłocin,,66227
234114,956_398082,37149586_398082,Pierwoszów Miłocin,,66229
234102,957_398083,37149587_398083,Wrocław Główny,,66231/0
234102,958_398084,37149588_398084,Wrocław Główny,,66231/0
234102,959_398086,37149590_398086,Wrocław Główny,,66231/0
234102,960_398087,37149591_398087,Wrocław Główny,,66231/0
234102,961_398088,37149592_398088,Wrocław Główny,,66231/0
234102,962_398089,37149593_398089,Wrocław Główny,,66231/0
234102,963_398090,37149594_398090,Wrocław Główny,,66233/2
234102,964_398091,37149595_398091,Wrocław Główny,,66233/2
234102,965_398092,37149596_398092,Wrocław Główny,,66233/2
234102,966_398093,37149597_398093,Wrocław Główny,,66233/2
234102,967_398094,37149598_398094,Wrocław Główny,,66233/2
234102,968_398095,37149599_398095,Wrocław Główny,,66233/2
234114,969_398096,37149600_398096,Pierwoszów Miłocin,,66239
234115,970_398097,37149601_398097,Krosnowice Kłodzkie,,66239
234114,971_398098,37149602_398098,Pierwoszów Miłocin,,66245
234114,972_398099,37149603_398099,Pierwoszów Miłocin,,66249
234102,973_398100,37149604_398100,Bielawa Zachodnia,,66251/0
234102,974_398102,37149606_398102,Bielawa Zachodnia,,66251/0
234102,975_398103,37149607_398103,Bielawa Zachodnia,,66251/0
234102,976_398104,37149608_398104,Bielawa Zachodnia,,66253/2
234102,977_398106,37149610_398106,Bielawa Zachodnia,,66253/2
234102,978_398107,37149611_398107,Bielawa Zachodnia,,66253/2
234114,979_398108,37149612_398108,Pierwoszów Miłocin,,66255
234114,980_398109,37149613_398109,Wrocław Główny,,66256/7
234114,981_398110,37149614_398110,Pierwoszów Miłocin,,66257
234114,982_398111,37149615_398111,Pierwoszów Miłocin,,66261
234114,983_398112,37149616_398112,Pierwoszów Miłocin,,66265
234114,984_398113,37149617_398113,Pierwoszów Miłocin,,66267
234114,985_398114,37149618_398114,Trzebnica,,66267
234114,986_398115,37149619_398115,Wrocław Psie Pole,,66268
234114,987_398116,37149620_398116,Pierwoszów Miłocin,,66269
234114,988_398117,37149621_398117,Pierwoszów Miłocin,,66271
234114,989_398118,37149622_398118,Trzebnica,,66271
234114,990_398119,37149623_398119,Pierwoszów Miłocin,,66281
234114,991_398120,37149624_398120,Trzebnica,,66281
234114,992_398121,37149625_398121,Wrocław Psie Pole,,66284
234114,993_398122,37149626_398122,Pierwoszów Miłocin,,66285
234114,994_398123,37149627_398123,Siedlec Trzebnicki,,66286
234114,995_398124,37149628_398124,Wrocław Psie Pole,,66286
234114,996_398125,37149629_398125,Siedlec Trzebnicki,,66288
234112,997_398126,37149630_398126,Szklarska Poręba Górna,,66289
234114,998_398127,37149631_398127,Siedlec Trzebnicki,,66290
234114,999_398128,37149632_398128,Siedlec Trzebnicki,,66290
234111,1000_398129,37149633_398129,Jelenia Góra,,66293
234111,1001_398130,37149634_398130,Jelenia Góra,,66293
234111,1002_398131,37149635_398131,Jelenia Góra,,66293
234111,1003_398132,37149636_398132,Jelenia Góra,,66293
234114,1004_398133,37149637_398133,Siedlec Trzebnicki,,66294
234114,1005_398134,37149638_398134,Siedlec Trzebnicki,,66294
234114,1006_398135,37149639_398135,Siedlec Trzebnicki,,66296
234114,1007_398136,37149640_398136,Siedlec Trzebnicki,,66296
234114,1008_398137,37149641_398137,Siedlec Trzebnicki,,66298
234114,1009_398138,37149642_398138,Siedlec Trzebnicki,,66298
234111,1010_398139,37149643_398139,Jelenia Góra,,66299
234111,1011_398140,37149644_398140,Jelenia Góra,,66299
234111,1012_398141,37149645_398141,Jelenia Góra,,66299
234111,1013_398142,37149646_398142,Jelenia Góra,,66299
234114,1014_398143,37149647_398143,Siedlec Trzebnicki,,66300
234114,1015_398144,37149648_398144,Siedlec Trzebnicki,,66300
234114,1016_398145,37149649_398145,Siedlec Trzebnicki,,66302
234114,1017_398146,37149650_398146,Siedlec Trzebnicki,,66302
234114,1018_398147,37149651_398147,Siedlec Trzebnicki,,66304
234114,1019_398148,37149652_398148,Siedlec Trzebnicki,,66304
234114,1020_398149,37149653_398149,Siedlec Trzebnicki,,66306
234114,1021_398150,37149654_398150,Siedlec Trzebnicki,,66306
234114,1022_398151,37149655_398151,Siedlec Trzebnicki,,66308
234112,1023_398152,37149656_398152,Jelenia Góra,,66308
234114,1024_398153,37149657_398153,Siedlec Trzebnicki,,66310
234112,1025_398154,37149658_398154,Szklarska Poręba Górna,,66311
234114,1026_398155,37149659_398155,Siedlec Trzebnicki,,66312
234112,1027_398156,37149660_398156,Jelenia Góra,,66312
234114,1028_398157,37149661_398157,Siedlec Trzebnicki,,66314
234112,1029_398158,37149662_398158,Szklarska Poręba Górna,,66315
234114,1030_398159,37149663_398159,Siedlec Trzebnicki,,66316
234112,1031_398160,37149664_398160,Jelenia Góra,,66316
234114,1032_398161,37149665_398161,Siedlec Trzebnicki,,66318
234112,1033_398162,37149666_398162,Szklarska Poręba Górna,,66319
234114,1034_398163,37149667_398163,Siedlec Trzebnicki,,66320
234114,1035_398164,37149668_398164,Siedlec Trzebnicki,,66320
234112,1036_398165,37149669_398165,Jelenia Góra,,66320
234114,1037_398166,37149670_398166,Siedlec Trzebnicki,,66322
234112,1038_398167,37149671_398167,Szklarska Poręba Górna,,66323
234114,1039_398168,37149672_398168,Siedlec Trzebnicki,,66324
234112,1040_398169,37149673_398169,Jelenia Góra,,66324
234114,1041_398170,37149674_398170,Siedlec Trzebnicki,,66326
234114,1042_398171,37149675_398171,Pierwoszów Miłocin,,66327
234114,1043_398172,37149676_398172,Siedlec Trzebnicki,,66328
234114,1044_398173,37149677_398173,Pierwoszów Miłocin,,66329
234115,1045_398174,37149678_398174,Stronie Śląskie,,66331
234115,1046_398175,37149679_398175,Krosnowice Kłodzkie,,66331
234115,1047_398176,37149680_398176,Stronie Śląskie,,66333
234115,1048_398177,37149681_398177,Krosnowice Kłodzkie,,66333
234115,1049_398178,37149682_398178,Krosnowice Kłodzkie,,66333
234115,1050_398179,37149683_398179,Stronie Śląskie,,66335
234115,1051_398180,37149684_398180,Krosnowice Kłodzkie,,66335
234115,1052_398181,37149685_398181,Stronie Śląskie,,66337
234115,1053_398182,37149686_398182,Krosnowice Kłodzkie,,66337
234115,1054_398183,37149687_398183,Krosnowice Kłodzkie,,66337
234115,1055_398184,37149688_398184,Stronie Śląskie,,66339
234115,1056_398185,37149689_398185,Krosnowice Kłodzkie,,66339
234115,1057_398186,37149690_398186,Krosnowice Kłodzkie,,66339
234115,1058_398187,37149691_398187,Stronie Śląskie,,66341
234115,1059_398188,37149692_398188,Krosnowice Kłodzkie,,66341
234115,1060_398189,37149693_398189,Krosnowice Kłodzkie,,66341
234115,1061_398190,37149694_398190,Stronie Śląskie,,66343
234115,1062_398191,37149695_398191,Krosnowice Kłodzkie,,66343
234115,1063_398192,37149696_398192,Krosnowice Kłodzkie,,66343
234114,1064_398193,37149697_398193,Siedlec Trzebnicki,,66344
234114,1065_398194,37149698_398194,Pierwoszów Miłocin,,66345
234115,1066_398195,37149699_398195,Krosnowice Kłodzkie,,66345
234114,1067_398196,37149700_398196,Siedlec Trzebnicki,,66346
234114,1068_398197,37149701_398197,Pierwoszów Miłocin,,66347
234114,1069_398198,37149702_398198,Siedlec Trzebnicki,,66348
234115,1070_398199,37149703_398199,Kłodzko Miasto,,66350
234115,1071_398200,37149704_398200,Kłodzko Miasto,,66350
234115,1072_398201,37149705_398201,Kłodzko Miasto,,66350
234115,1073_398202,37149706_398202,Kłodzko Miasto,,66352
234115,1074_398203,37149707_398203,Kłodzko Miasto,,66352
234115,1075_398204,37149708_398204,Kłodzko Miasto,,66352
234115,1076_398205,37149709_398205,Kłodzko Miasto,,66354
234115,1077_398206,37149710_398206,Kłodzko Miasto,,66354
234115,1078_398207,37149711_398207,Kłodzko Miasto,,66354
234115,1079_398208,37149712_398208,Kłodzko Miasto,,66356
234115,1080_398209,37149713_398209,Kłodzko Miasto,,66356
234115,1081_398210,37149714_398210,Kłodzko Miasto,,66356
234115,1082_398211,37149715_398211,Kłodzko Miasto,,66358
234115,1083_398212,37149716_398212,Kłodzko Miasto,,66358
234115,1084_398213,37149717_398213,Kłodzko Miasto,,66358
234115,1085_398214,37149718_398214,Kłodzko Miasto,,66360
234115,1086_398215,37149719_398215,Kłodzko Miasto,,66360
234115,1087_398216,37149720_398216,Kłodzko Miasto,,66360
234115,1088_398217,37149721_398217,Kłodzko Miasto,,66362
234115,1089_398218,37149722_398218,Kłodzko Miasto,,66362
234115,1090_398219,37149723_398219,Kłodzko Miasto,,66362
234114,1091_398220,37149724_398220,Siedlec Trzebnicki,,66364
234114,1092_398221,37149725_398221,Siedlec Trzebnicki,,66366
234114,1093_398222,37149726_398222,Siedlec Trzebnicki,,66368
234114,1094_398223,37149727_398223,Siedlec Trzebnicki,,66368
234114,1095_398224,37149728_398224,Siedlec Trzebnicki,,66370
234114,1096_398225,37149729_398225,Siedlec Trzebnicki,,66372
234114,1097_398226,37149730_398226,Siedlec Trzebnicki,,66374
234114,1098_398227,37149731_398227,Pierwoszów Miłocin,,66377
234114,1099_398228,37149732_398228,Pierwoszów Miłocin,,66379
234114,1100_398229,37149733_398229,Pierwoszów Miłocin,,66381
234114,1101_398230,37149734_398230,Pierwoszów Miłocin,,66383
234114,1102_398231,37149735_398231,Pierwoszów Miłocin,,66385
234114,1103_398232,37149736_398232,Pierwoszów Miłocin,,66387
234114,1104_398233,37149737_398233,Pierwoszów Miłocin,,66389
234114,1105_398234,37149738_398234,Pierwoszów Miłocin,,66391
234114,1106_398235,37149739_398235,Pierwoszów Miłocin,,66393
234114,1107_398236,37149740_398236,Pierwoszów Miłocin,,66395
234114,1108_398237,37149741_398237,Pierwoszów Miłocin,,66397
234114,1109_398238,37149742_398238,Pierwoszów Miłocin,,66399
234114,1110_398239,37149743_398239,Pierwoszów Miłocin,,66403
234114,1111_398240,37149744_398240,Pierwoszów Miłocin,,66405
234114,1112_398241,37149745_398241,Pierwoszów Miłocin,,66407
234114,1113_398242,37149746_398242,Pierwoszów Miłocin,,66409
234114,1114_398243,37149747_398243,Pierwoszów Miłocin,,66411
234114,1115_398244,37149748_398244,Pierwoszów Miłocin,,66413
234114,1116_398245,37149749_398245,Pierwoszów Miłocin,,66415
234114,1117_398246,37149750_398246,Trzebnica,,66417
234094,1118_398247,37149751_398247,Kudowa-Zdrój,,66419
234094,1119_398248,37149752_398248,Kudowa-Zdrój,,66419
234094,1120_398249,37149753_398249,Kudowa-Zdrój,,66419
234097,1121_398250,37149754_398250,Głogów,,66531
234097,1122_398251,37149755_398251,Głogów,,66531
234097,1123_398252,37149756_398252,Głogów,,66531
234097,1124_398253,37149757_398253,Głogów,,66531
234097,1125_398254,37149758_398254,Lubin,,66533
234097,1126_398255,37149759_398255,Lubin,,66533
234097,1127_398256,37149760_398256,Lubin,,66533
234097,1128_398257,37149761_398257,Lubin,,66535
234097,1129_398258,37149762_398258,Lubin,,66535
234097,1130_398259,37149763_398259,Lubin,,66535
234097,1131_398260,37149764_398260,Głogów,,66537
234097,1132_398261,37149765_398261,Głogów,,66537
234097,1133_398262,37149766_398262,Głogów,,66537
234097,1134_398263,37149767_398263,Głogów,,66537
234097,1135_398264,37149768_398264,Głogów,,66537
234097,1136_398265,37149769_398265,Głogów,,66537
234097,1137_398266,37149770_398266,Głogów,,66537
234097,1138_398267,37149771_398267,Głogów,,66537
234097,1139_398268,37149772_398268,Lubin,,66539
234097,1140_398269,37149773_398269,Lubin,,66539
234097,1141_398270,37149774_398270,Lubin,,66539
234097,1142_398271,37149775_398271,Lubin,,66539
234097,1143_398272,37149776_398272,Lubin,,66539
234097,1144_398273,37149777_398273,Lubin,,66539
234097,1145_398274,37149778_398274,Głogów,,66541
234097,1146_398275,37149779_398275,Rudna Gwizdanów,,66541
234097,1147_398276,37149780_398276,Głogów,,66541
234097,1148_398277,37149781_398277,Głogów,,66543
234097,1149_398278,37149782_398278,Rudna Gwizdanów,,66543
234097,1150_398279,37149783_398279,Rudna Gwizdanów,,66543
234097,1151_398280,37149784_398280,Głogów,,66543
234097,1152_398281,37149785_398281,Lubin,,66545
234097,1153_398282,37149786_398282,Lubin,,66545
234097,1154_398283,37149787_398283,Lubin,,66545
234097,1155_398284,37149788_398284,Lubin,,66547
234097,1156_398285,37149789_398285,Lubin,,66547
234097,1157_398286,37149790_398286,Głogów,,66547
234097,1158_398287,37149791_398287,Głogów,,66547
234097,1159_398288,37149792_398288,Głogów,,66549
234097,1160_398289,37149793_398289,Głogów,,66549
234097,1161_398290,37149794_398290,Głogów,,66549
234097,1162_398291,37149795_398291,Głogów,,66549
234097,1163_398292,37149796_398292,Głogów,,66549
234097,1164_398293,37149797_398293,Głogów,,66549
234097,1165_398294,37149798_398294,Głogów,,66549
234097,1166_398295,37149799_398295,Głogów,,66549
234097,1167_398296,37149800_398296,Głogów,,66549
234097,1168_398297,37149801_398297,Lubin,,66549
234097,1169_398298,37149802_398298,Głogów,,66551
234097,1170_398299,37149803_398299,Głogów,,66551
234097,1171_398300,37149804_398300,Głogów,,66551
234097,1172_398301,37149805_398301,Lubin,,66553
234097,1173_398302,37149806_398302,Lubin,,66553
234097,1174_398303,37149807_398303,Lubin,,66553
234097,1175_398304,37149808_398304,Głogów,,66555
234097,1176_398305,37149809_398305,Głogów,,66555
234097,1177_398306,37149810_398306,Głogów,,66555
234097,1178_398307,37149811_398307,Głogów,,66555
234097,1179_398308,37149812_398308,Wrocław Główny,,66570
234097,1180_398309,37149813_398309,Wrocław Główny,,66570
234097,1181_398310,37149814_398310,Wrocław Główny,,66570
234097,1182_398311,37149815_398311,Wrocław Główny,,66572
234097,1183_398313,37149817_398313,Wrocław Główny,,66572
234097,1184_398314,37149818_398314,Wrocław Główny,,66572
234097,1185_398315,37149819_398315,Wrocław Główny,,66574
234097,1186_398316,37149820_398316,Wrocław Główny,,66574
234097,1187_398317,37149821_398317,Wrocław Główny,,66574
234097,1188_398318,37149822_398318,Wrocław Główny,,66574
234097,1189_398319,37149823_398319,Wrocław Główny,,66574
234097,1190_398320,37149824_398320,Wrocław Główny,,66574
234097,1191_398321,37149825_398321,Wrocław Główny,,66576
234097,1192_398322,37149826_398322,Wrocław Główny,,66576
234097,1193_398323,37149827_398323,Wrocław Główny,,66576
234097,1194_398324,37149828_398324,Wrocław Główny,,66576
234097,1195_398325,37149829_398325,Wrocław Główny,,66576
234097,1196_398326,37149830_398326,Wrocław Główny,,66576
234097,1197_398327,37149831_398327,Wrocław Główny,,66578
234097,1198_398328,37149832_398328,Wrocław Główny,,66578
234097,1199_398329,37149833_398329,Wrocław Główny,,66578
234097,1200_398330,37149834_398330,Wrocław Główny,,66578
234097,1201_398331,37149835_398331,Wrocław Główny,,66578
234097,1202_398332,37149836_398332,Wrocław Główny,,66578
234097,1203_398333,37149837_398333,Wrocław Główny,,66578
234097,1204_398334,37149838_398334,Wrocław Główny,,66578
234097,1205_398335,37149839_398335,Wrocław Główny,,66578
234097,1206_398336,37149840_398336,Wrocław Główny,,66578
234097,1207_398337,37149841_398337,Wrocław Główny,,66578
234097,1208_398339,37149843_398339,Wrocław Główny,,66580
234097,1209_398341,37149845_398341,Wrocław Główny,,66580
234097,1210_398342,37149846_398342,Wrocław Główny,,66580
234097,1211_398343,37149847_398343,Wrocław Główny,,66580
234097,1212_398344,37149848_398344,Wrocław Główny,,66580
234097,1213_398345,37149849_398345,Wrocław Główny,,66582
234097,1214_398347,37149851_398347,Wrocław Główny,,66582
234097,1215_398348,37149852_398348,Wrocław Główny,,66582
234097,1216_398349,37149853_398349,Wrocław Główny,,66582
234097,1217_398350,37149854_398350,Wrocław Główny,,66584
234097,1218_398352,37149856_398352,Wrocław Główny,,66584
234097,1219_398356,37149860_398356,Wrocław Główny,,66584
234097,1220_398357,37149861_398357,Wrocław Główny,,66584
234097,1221_398358,37149862_398358,Wrocław Główny,,66584
234097,1222_398359,37149863_398359,Wrocław Główny,,66584
234097,1223_398360,37149864_398360,Legnica,,66586
234097,1224_398361,37149865_398361,Legnica,,66586
234097,1225_398362,37149866_398362,Legnica,,66586
234097,1226_398363,37149867_398363,Legnica,,66586
234097,1227_398364,37149868_398364,Legnica,,66586
234097,1228_398365,37149869_398365,Legnica,,66588
234097,1229_398366,37149870_398366,Legnica,,66588
234097,1230_398367,37149871_398367,Legnica,,66588
234097,1231_398368,37149872_398368,Legnica,,66590
234097,1232_398369,37149873_398369,Legnica,,66592
234097,1233_398370,37149874_398370,Legnica,,66592
234097,1234_398371,37149875_398371,Legnica,,66592
234095,1235_398372,37149876_398372,Ziębice,,66651
234095,1236_398373,37149877_398373,Ziębice,,66651
234095,1237_398374,37149878_398374,Ziębice,,66651
234095,1238_398375,37149879_398375,Strzelin,,66653
234095,1239_398376,37149880_398376,Strzelin,,66653
234095,1240_398377,37149881_398377,Strzelin,,66653
234095,1241_398378,37149882_398378,Ziębice,,66655
234095,1242_398379,37149883_398379,Ziębice,,66655
234095,1243_398380,37149884_398380,Ziębice,,66655
234095,1244_398381,37149885_398381,Ziębice,,66657
234095,1245_398383,37149887_398383,Ziębice,,66657
234095,1246_398384,37149888_398384,Ziębice,,66657
234095,1247_398386,37149890_398386,Strzelin,,66659
234095,1248_398389,37149893_398389,Strzelin,,66659
234095,1249_398390,37149894_398390,Strzelin,,66659
234095,1250_398391,37149895_398391,Ziębice,,66661
234095,1251_398392,37149896_398392,Ziębice,,66661
234095,1252_398393,37149897_398393,Ziębice,,66661
234095,1253_398394,37149898_398394,Strzelin,,66661
234095,1254_398395,37149899_398395,Ziębice,,66661
234116,1255_398397,37149901_398397,Ziębice,,66662/3
234116,1256_398398,37149902_398398,Ziębice,,66662/3
234116,1257_398399,37149903_398399,Ziębice,,66662/3
234095,1258_398400,37149904_398400,Wrocław Główny,,66680
234095,1259_398401,37149905_398401,Wrocław Główny,,66680
234095,1260_398402,37149906_398402,Wrocław Główny,,66680
234095,1261_398403,37149907_398403,Wrocław Główny,,66682
234095,1262_398404,37149908_398404,Wrocław Główny,,66682
234095,1263_398405,37149909_398405,Wrocław Główny,,66682
234108,1264_398406,37149910_398406,Rawicz,,66684/5
234108,1265_398407,37149911_398407,Rawicz,,66684/5
234108,1266_398408,37149912_398408,Rawicz,,66684/5
234108,1267_398409,37149913_398409,Rawicz,,66688/9
234108,1268_398411,37149915_398411,Rawicz,,66688/9
234108,1269_398412,37149916_398412,Rawicz,,66688/9
234108,1270_398414,37149918_398414,Rawicz,,66690/1
234108,1271_398418,37149922_398418,Rawicz,,66690/1
234108,1272_398419,37149923_398419,Rawicz,,66690/1
234095,1273_398420,37149924_398420,Wrocław Główny,,66692
234095,1274_398421,37149925_398421,Wrocław Główny,,66692
234095,1275_398422,37149926_398422,Wrocław Główny,,66692
234108,1276_398423,37149927_398423,Rawicz,,66692/3
234108,1277_398424,37149928_398424,Rawicz,,66692/3
234108,1278_398425,37149929_398425,Rawicz,,66692/3
234108,1279_398426,37149930_398426,Rawicz,,66692/3
234095,1280_398427,37149931_398427,Wrocław Główny,,66694
234095,1281_398428,37149932_398428,Wrocław Główny,,66694
234095,1282_398429,37149933_398429,Wrocław Główny,,66694
234117,1283_398430,37149934_398430,Syców,,66700
234117,1284_398431,37149935_398431,Cieśle,,66700
234117,1285_398432,37149936_398432,Cieśle,,66700
234117,1286_398433,37149937_398433,Syców,,66702
234117,1287_398434,37149938_398434,Cieśle,,66702
234117,1288_398435,37149939_398435,Cieśle,,66702
234117,1289_398436,37149940_398436,Syców,,66704
234117,1290_398437,37149941_398437,Cieśle,,66704
234117,1291_398438,37149942_398438,Cieśle,,66704
234117,1292_398439,37149943_398439,Syców,,66706
234117,1293_398440,37149944_398440,Cieśle,,66706
234117,1294_398441,37149945_398441,Cieśle,,66706
234117,1295_398442,37149946_398442,Syców,,66708
234117,1296_398443,37149947_398443,Cieśle,,66708
234117,1297_398444,37149948_398444,Cieśle,,66708
234117,1298_398445,37149949_398445,Syców,,66710
234117,1299_398446,37149950_398446,Cieśle,,66710
234117,1300_398447,37149951_398447,Cieśle,,66710
234117,1301_398448,37149952_398448,Syców,,66712
234117,1302_398449,37149953_398449,Cieśle,,66712
234117,1303_398450,37149954_398450,Cieśle,,66712
234117,1304_398451,37149955_398451,Syców,,66714
234117,1305_398452,37149956_398452,Syców,,66714
234117,1306_398453,37149957_398453,Cieśle,,66714
234117,1307_398454,37149958_398454,Cieśle,,66714
234117,1308_398455,37149959_398455,Cieśle,,66714
234117,1309_398456,37149960_398456,Syców,,66716
234117,1310_398457,37149961_398457,Cieśle,,66716
234117,1311_398458,37149962_398458,Cieśle,,66716
234117,1312_398459,37149963_398459,Syców,,66718
234117,1313_398460,37149964_398460,Cieśle,,66718
234117,1314_398461,37149965_398461,Cieśle,,66718
234117,1315_398462,37149966_398462,Oleśnica,,66721
234117,1316_398463,37149967_398463,Oleśnica,,66721
234117,1317_398464,37149968_398464,Oleśnica,,66721
